,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__decision_function_shape,param_clf__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
10,0.02046380043029785,0.0004334853828070192,0.015556144714355468,0.00018501935534379272,0.001,,ovo,rbf,"{'clf__C': 0.001, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'rbf'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
11,0.023472929000854494,0.00044409364426289163,0.005306673049926758,9.5260369286611e-05,0.001,,ovo,sigmoid,"{'clf__C': 0.001, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'sigmoid'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
12,0.01966204643249512,0.0003856940499733097,0.0043598651885986325,7.113518671803467e-05,0.001,,ovr,linear,"{'clf__C': 0.001, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'linear'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
13,0.02397308349609375,0.0038399362527108474,0.004612398147583008,0.0002251256446442927,0.001,,ovr,poly,"{'clf__C': 0.001, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'poly'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
14,0.022800159454345704,0.002824397520362612,0.022101402282714844,0.008914278768772974,0.001,,ovr,rbf,"{'clf__C': 0.001, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'rbf'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
15,0.031204605102539064,0.006794110599495184,0.00549774169921875,0.00019948033282972166,0.001,,ovr,sigmoid,"{'clf__C': 0.001, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'sigmoid'}",0.9877102199223803,0.9877102199223803,0.9877102199223803,0.9883495145631068,0.9877022653721683,0.9878364879404831,0.00025653181110831447,41
16,0.06605911254882812,0.004874024466633169,0.014989614486694336,0.0036296712587721306,0.01,balanced,ovo,linear,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
17,0.08496122360229492,0.004967892246829407,0.025465011596679688,0.008915262063457045,0.01,balanced,ovo,poly,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
18,0.17701759338378906,0.00456629868065936,0.12621016502380372,0.004594779042732124,0.01,balanced,ovo,rbf,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'rbf'}",1.0,0.999353169469599,1.0,0.998705501618123,1.0,0.9996117342175443,0.0005177575120868358,25
19,0.28807854652404785,0.015766598991905273,0.06356005668640137,0.007586657855581196,0.01,balanced,ovo,sigmoid,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'sigmoid'}",0.9831824062095731,0.9831824062095731,0.9870633893919794,0.9838187702265372,0.9877022653721683,0.9849898474819663,0.001977973544219068,55
20,0.058304548263549805,0.002818263561109574,0.011446189880371094,0.0002309040993314274,0.01,balanced,ovr,linear,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'linear'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
21,0.08444328308105468,0.011067276915034119,0.023080730438232423,0.012440809410237001,0.01,balanced,ovr,poly,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'poly'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
22,0.18238959312438965,0.015733022549984654,0.12401361465454101,0.005596284064966864,0.01,balanced,ovr,rbf,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'rbf'}",1.0,0.999353169469599,1.0,0.998705501618123,1.0,0.9996117342175443,0.0005177575120868358,25
23,0.2987213611602783,0.017656219152967383,0.060510778427124025,0.003615899429077619,0.01,balanced,ovr,sigmoid,"{'clf__C': 0.01, 'clf__class_weight': 'balanced', 'clf__decision_function_shape': 'ovr', 'clf__kernel': 'sigmoid'}",0.9831824062095731,0.9831824062095731,0.9870633893919794,0.9838187702265372,0.9877022653721683,0.9849898474819663,0.001977973544219068,55
24,0.023858070373535156,0.0032316115912298846,0.005720901489257813,0.002240288460045775,0.01,,ovo,linear,"{'clf__C': 0.01, 'clf__class_weight': None, 'clf__decision_function_shape': 'ovo', 'clf__kernel': 'linear'}",0.9915912031047865,0.9915912031047865,0.9877102199223803,0.9883495145631068,0.9896440129449838,0.9897772307280087,0.0016068382409718128,39
