,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__batch_size,param_clf__epochs,param_clf__model__dropout,param_clf__model__hidden_activation,param_clf__model__nn1,param_clf__model__nn2,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,11.623784589767457,1.295690718952858,0.4572449684143066,0.21949510896643715,40,10,0.0,relu,16,4,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 16, 'clf__model__nn2': 4}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
1,10.403939008712769,1.7644436810738022,0.5961007595062255,0.190788382935572,40,10,0.0,relu,16,2,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 16, 'clf__model__nn2': 2}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
2,10.019526863098145,1.1581516027522374,0.4339914321899414,0.15129297187652585,40,10,0.0,relu,8,4,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 8, 'clf__model__nn2': 4}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
3,8.87138786315918,1.8460543043556632,0.41368441581726073,0.13588382859380466,40,10,0.0,relu,8,2,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 8, 'clf__model__nn2': 2}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
4,9.853063297271728,1.0186396363255714,0.468428373336792,0.16088437134643097,40,10,0.0,sigmoid,16,4,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'sigmoid', 'clf__model__nn1': 16, 'clf__model__nn2': 4}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
5,10.077911138534546,1.4388035976340776,0.4092000961303711,0.16452419024121226,40,10,0.0,sigmoid,16,2,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'sigmoid', 'clf__model__nn1': 16, 'clf__model__nn2': 2}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
6,9.213685369491577,1.9988163113368604,0.43129777908325195,0.17871305821305708,40,10,0.0,sigmoid,8,4,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'sigmoid', 'clf__model__nn1': 8, 'clf__model__nn2': 4}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
7,9.870487880706786,1.5384227694119794,0.4456006050109863,0.16687582272534107,40,10,0.0,sigmoid,8,2,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.0, 'clf__model__hidden_activation': 'sigmoid', 'clf__model__nn1': 8, 'clf__model__nn2': 2}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
8,9.710599040985107,1.5148919411380077,0.41600341796875,0.1995584373634721,40,10,0.1,relu,16,4,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.1, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 16, 'clf__model__nn2': 4}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
9,10.018603181838989,1.1646913799681764,0.4011992931365967,0.1753709657110655,40,10,0.1,relu,16,2,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.1, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 16, 'clf__model__nn2': 2}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
10,8.664006185531616,1.5852646541713757,0.44679851531982423,0.1523379531036376,40,10,0.1,relu,8,4,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.1, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 8, 'clf__model__nn2': 4}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
11,8.9857994556427,1.134510785801549,0.4073986530303955,0.1593779579273627,40,10,0.1,relu,8,2,"{'clf__batch_size': 40, 'clf__epochs': 10, 'clf__model__dropout': 0.1, 'clf__model__hidden_activation': 'relu', 'clf__model__nn1': 8, 'clf__model__nn2': 2}",0.13166855845629966,0.13166855845629966,0.1322360953461975,0.1322360953461975,0.13174332765474162,0.1319105270519472,0.0002672237524724616,1
